A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,0.98712,0.89477,0.79700,0.69430,0.58775,0.47794,0.36598,0.25284,0.13931,0.02609,-0.08576,-0.19543,-0.30244,-0.40599,-0.50554,-0.60081,-0.69135,-0.77686,-0.85686,-0.93131,-1.00024,-1.06347,-1.12090,-1.17296,-1.21943,-1.26074,-1.29691,-1.32800,-1.35447,-1.37642,-1.39381,-1.40697,-1.41598,-1.42098,-1.42194,-1.41928,-1.41322,-1.40333,-1.38988,-1.37279,-1.35237,-1.32818,-1.30048,-1.26938,-1.23477,-1.19676,-1.15521,-1.11048,-1.06254,-1.01165,-0.95769,-0.90102,-0.84173,-0.77987,-0.71574,-0.64986,-0.58218,-0.51301,-0.44238,-0.37078,-0.29843,-0.22520,-0.15148,-0.07757,-0.00337,0.07093,0.14501,0.21914,0.29314,0.36687,0.44029,0.51321,0.58566,0.65762,0.72860,0.79876,0.86757,0.93521,1.00089,1.06462,1.12574,1.18395,1.23852,1.28923,1.33540,1.37622,1.41117,1.43989,1.46182,1.47633,1.48299,1.48127,1.47124,1.45230,1.42435,1.38727,1.34148,1.28654,1.22332,1.15200,1.07310
0,2,0.25242,0.29279,0.33381,0.37495,0.41555,0.45449,0.49108,0.52463,0.55430,0.57932,0.59944,0.61392,0.62246,0.62448,0.61976,0.60820,0.58935,0.56344,0.53029,0.48996,0.44301,0.38939,0.32980,0.26504,0.19512,0.12107,0.04382,-0.03605,-0.11787,-0.20048,-0.28294,-0.36436,-0.44385,-0.52054,-0.59329,-0.66125,-0.72380,-0.77970,-0.82872,-0.87006,-0.90347,-0.92845,-0.94447,-0.95180,-0.95028,-0.93979,-0.92054,-0.89281,-0.85717,-0.81401,-0.76399,-0.70757,-0.64579,-0.57931,-0.50891,-0.43575,-0.36053,-0.28423,-0.20758,-0.13191,-0.05774,0.01376,0.08203,0.14595,0.20501,0.25867,0.30627,0.34753,0.38210,0.40955,0.43014,0.44358,0.44999,0.44963,0.44305,0.43060,0.41267,0.39029,0.36370,0.33431,0.30241,0.26918,0.23524,0.20170,0.16925,0.13887,0.11121,0.08691,0.06648,0.05070,0.03991,0.03441,0.03431,0.03985,0.05083,0.06695,0.08819,0.11395,0.14378,0.17736,0.21377
0,2,-0.08481,-0.07758,-0.07397,-0.07378,-0.07712,-0.08346,-0.09264,-0.10473,-0.11926,-0.13608,-0.15514,-0.17601,-0.19871,-0.22253,-0.24766,-0.27340,-0.30001,-0.32702,-0.35395,-0.38077,-0.40722,-0.43309,-0.45803,-0.48223,-0.50512,-0.52676,-0.54718,-0.56611,-0.58329,-0.59884,-0.61273,-0.62505,-0.63597,-0.64533,-0.65328,-0.65989,-0.66576,-0.67068,-0.67484,-0.67839,-0.68187,-0.68528,-0.68920,-0.69338,-0.69821,-0.70423,-0.71174,-0.72069,-0.73117,-0.74335,-0.75717,-0.77319,-0.79115,-0.81095,-0.83243,-0.85562,-0.88026,-0.90594,-0.93246,-0.95940,-0.98628,-1.01282,-1.03834,-1.06235,-1.08439,-1.10404,-1.12070,-1.13427,-1.14403,-1.14962,-1.15068,-1.14713,-1.13871,-1.12541,-1.10714,-1.08419,-1.05633,-1.02416,-0.98781,-0.94779,-0.90446,-0.85833,-0.80994,-0.75964,-0.70826,-0.65599,-0.60376,-0.55182,-0.50086,-0.45145,-0.40383,-0.35859,-0.31592,-0.27616,-0.23967,-0.20635,-0.17681,-0.15076,-0.12868,-0.11028,-0.09554
0,2,-0.37085,-0.45387,-0.53899,-0.62571,-0.71366,-0.80247,-0.89167,-0.98105,-1.07006,-1.15835,-1.24556,-1.33129,-1.41500,-1.49674,-1.57603,-1.65233,-1.72548,-1.79501,-1.86079,-1.92241,-1.97955,-2.03193,-2.07930,-2.12156,-2.15822,-2.18934,-2.21447,-2.23354,-2.24665,-2.25348,-2.25396,-2.24811,-2.23581,-2.21709,-2.19199,-2.16104,-2.12420,-2.08161,-2.03374,-1.98074,-1.92298,-1.86068,-1.79475,-1.72504,-1.65247,-1.57747,-1.50014,-1.42140,-1.34146,-1.26096,-1.18021,-1.09971,-1.01985,-0.94072,-0.86276,-0.78633,-0.71140,-0.63860,-0.56785,-0.49919,-0.43242,-0.36798,-0.30573,-0.24557,-0.18747,-0.13153,-0.07779,-0.02603,0.02359,0.07099,0.11628,0.15933,0.20000,0.23815,0.27374,0.30656,0.33636,0.36298,0.38597,0.40522,0.42049,0.43172,0.43822,0.44019,0.43731,0.42943,0.41643,0.39830,0.37484,0.34595,0.31180,0.27242,0.22780,0.17828,0.12392,0.06457,0.00116,-0.06620,-0.13746,-0.21240,-0.29028
0,2,1.00861,0.95357,0.89864,0.84419,0.79037,0.73723,0.68487,0.63350,0.58329,0.53398,0.48601,0.43927,0.39378,0.34971,0.30725,0.26607,0.22641,0.18845,0.15193,0.11703,0.08389,0.05224,0.02234,-0.00586,-0.03231,-0.05713,-0.08027,-0.10168,-0.12158,-0.13983,-0.15646,-0.17142,-0.18486,-0.19666,-0.20665,-0.21514,-0.22174,-0.22658,-0.22952,-0.23050,-0.22955,-0.22641,-0.22085,-0.21264,-0.20178,-0.18793,-0.17104,-0.15095,-0.12734,-0.10039,-0.06953,-0.03489,0.00342,0.04597,0.09248,0.14290,0.19715,0.25525,0.31693,0.38179,0.44965,0.52022,0.59284,0.66726,0.74295,0.81952,0.89616,0.97256,1.04766,1.12118,1.19257,1.26085,1.32577,1.38665,1.44298,1.49439,1.54030,1.58063,1.61491,1.64295,1.66467,1.68008,1.68902,1.69173,1.68822,1.67875,1.66360,1.64302,1.61743,1.58731,1.55281,1.51439,1.47264,1.42784,1.38060,1.33119,1.27986,1.22697,1.17332,1.11881,1.06389
0,2,-0.24455,-0.32881,-0.41291,-0.49610,-0.57768,-0.65771,-0.73511,-0.80956,-0.88054,-0.94743,-1.00977,-1.06692,-1.11825,-1.16357,-1.20245,-1.23418,-1.25832,-1.27474,-1.28318,-1.28318,-1.27473,-1.25780,-1.23232,-1.19828,-1.15610,-1.10566,-1.04746,-0.98199,-0.90949,-0.83054,-0.74596,-0.65600,-0.56153,-0.46334,-0.36216,-0.25864,-0.15343,-0.04791,0.05771,0.16241,0.26567,0.36672,0.46475,0.55917,0.64967,0.73556,0.81652,0.89199,0.96208,1.02637,1.08464,1.13685,1.18308,1.22334,1.25771,1.28678,1.31037,1.32895,1.34275,1.35230,1.35791,1.35985,1.35845,1.35439,1.34782,1.33928,1.32865,1.31651,1.30311,1.28864,1.27301,1.25648,1.23899,1.22044,1.20081,1.17992,1.15768,1.13398,1.10857,1.08133,1.05187,1.01977,0.98514,0.94769,0.90724,0.86354,0.81666,0.76629,0.71264,0.65552,0.59497,0.53108,0.46408,0.39413,0.32123,0.24560,0.16766,0.08786,0.00632,-0.07641,-0.16023
0,2,-0.99948,-1.05777,-1.11190,-1.16172,-1.20685,-1.24725,-1.28272,-1.31318,-1.33872,-1.35917,-1.37477,-1.38587,-1.39255,-1.39533,-1.39424,-1.38942,-1.38155,-1.37117,-1.35806,-1.34270,-1.32584,-1.30735,-1.28767,-1.26718,-1.24600,-1.22437,-1.20255,-1.18046,-1.15810,-1.13566,-1.11300,-1.09020,-1.06725,-1.04406,-1.02031,-0.99580,-0.97095,-0.94498,-0.91808,-0.89013,-0.86084,-0.83004,-0.79783,-0.76426,-0.72887,-0.69189,-0.65346,-0.61344,-0.57200,-0.52916,-0.48520,-0.44026,-0.39449,-0.34799,-0.30088,-0.25389,-0.20680,-0.15986,-0.11349,-0.06814,-0.02365,0.01957,0.06111,0.10094,0.13876,0.17411,0.20715,0.23747,0.26465,0.28859,0.30914,0.32567,0.33834,0.34685,0.35113,0.35088,0.34582,0.33606,0.32133,0.30147,0.27658,0.24644,0.21130,0.17143,0.12648,0.07714,0.02349,-0.03431,-0.09588,-0.16061,-0.22815,-0.29777,-0.36954,-0.44260,-0.51608,-0.58971,-0.66279,-0.73445,-0.80468,-0.87257,-0.93759
0,2,-1.13934,-1.15402,-1.16479,-1.17172,-1.17426,-1.17280,-1.16675,-1.15628,-1.14149,-1.12239,-1.09880,-1.07132,-1.03950,-1.00434,-0.96577,-0.92391,-0.87934,-0.83217,-0.78280,-0.73198,-0.67988,-0.62693,-0.57385,-0.52090,-0.46871,-0.41775,-0.36878,-0.32209,-0.27851,-0.23809,-0.20190,-0.16962,-0.14229,-0.11999,-0.10298,-0.09168,-0.08623,-0.08626,-0.09192,-0.10321,-0.11969,-0.14119,-0.16731,-0.19721,-0.23055,-0.26674,-0.30487,-0.34452,-0.38460,-0.42478,-0.46392,-0.50162,-0.53714,-0.56976,-0.59932,-0.62530,-0.64733,-0.66516,-0.67870,-0.68794,-0.69313,-0.69450,-0.69199,-0.68615,-0.67752,-0.66653,-0.65348,-0.63925,-0.62433,-0.60933,-0.59467,-0.58076,-0.56820,-0.55755,-0.54901,-0.54322,-0.54028,-0.54045,-0.54381,-0.55040,-0.56041,-0.57374,-0.59036,-0.61005,-0.63280,-0.65820,-0.68590,-0.71583,-0.74743,-0.78064,-0.81481,-0.84948,-0.88443,-0.91909,-0.95304,-0.98612,-1.01763,-1.04723,-1.07465,-1.09935,-1.12100
0,2,1.42051,1.45015,1.47689,1.50047,1.52092,1.53841,1.55318,1.56514,1.57443,1.58125,1.58582,1.58824,1.58872,1.58737,1.58453,1.58037,1.57481,1.56793,1.55995,1.55085,1.54082,1.52970,1.51761,1.50431,1.48988,1.47429,1.45753,1.43940,1.42001,1.39904,1.37661,1.35270,1.32709,1.29983,1.27095,1.24038,1.20831,1.17474,1.13973,1.10363,1.06635,1.02823,0.98939,0.95018,0.91058,0.87112,0.83168,0.79292,0.75488,0.71778,0.68193,0.64741,0.61448,0.58340,0.55400,0.52649,0.50084,0.47713,0.45563,0.43621,0.41863,0.40320,0.38992,0.37855,0.36906,0.36151,0.35601,0.35249,0.35100,0.35144,0.35411,0.35904,0.36629,0.37598,0.38839,0.40340,0.42100,0.44149,0.46498,0.49126,0.52045,0.55243,0.58735,0.62500,0.66510,0.70734,0.75163,0.79782,0.84548,0.89396,0.94321,0.99270,1.04197,1.09079,1.13880,1.18533,1.23035,1.27332,1.31409,1.35231,1.38790
0,2,-1.76828,-1.76368,-1.75445,-1.74056,-1.72222,-1.69977,-1.67307,-1.64265,-1.60873,-1.57154,-1.53128,-1.48854,-1.44351,-1.39661,-1.34825,-1.29855,-1.24799,-1.19706,-1.14577,-1.09457,-1.04360,-0.99310,-0.94321,-0.89408,-0.84601,-0.79880,-0.75264,-0.70716,-0.66291,-0.61960,-0.57713,-0.53561,-0.49467,-0.45445,-0.41487,-0.37584,-0.33744,-0.29945,-0.26178,-0.22461,-0.18807,-0.15219,-0.11695,-0.08261,-0.04940,-0.01785,0.01230,0.04067,0.06688,0.09057,0.11128,0.12913,0.14339,0.15402,0.16066,0.16307,0.16114,0.15447,0.14327,0.12753,0.10691,0.08162,0.05157,0.01731,-0.02129,-0.06392,-0.11050,-0.16027,-0.21305,-0.26887,-0.32693,-0.38721,-0.44916,-0.51253,-0.57716,-0.64223,-0.70770,-0.77332,-0.83875,-0.90377,-0.96800,-1.03147,-1.09360,-1.15447,-1.21361,-1.27122,-1.32689,-1.38019,-1.43096,-1.47894,-1.52424,-1.56615,-1.60465,-1.63969,-1.67091,-1.69809,-1.72100,-1.73950,-1.75366,-1.76316,-1.76814
0,2,-0.97039,-0.88640,-0.79478,-0.69610,-0.59108,-0.48056,-0.36522,-0.24583,-0.12347,0.00080,0.12582,0.25081,0.37422,0.49524,0.61267,0.72570,0.83308,0.93415,1.02796,1.11361,1.19058,1.25845,1.31650,1.36443,1.40182,1.42871,1.44506,1.45125,1.44727,1.43340,1.41031,1.37842,1.33835,1.29038,1.23578,1.17490,1.10850,1.03785,0.96375,0.88668,0.80761,0.72747,0.64703,0.56691,0.48786,0.41030,0.33501,0.26236,0.19268,0.12640,0.06386,0.00502,-0.05010,-0.10104,-0.14813,-0.19181,-0.23211,-0.26909,-0.30304,-0.33453,-0.36388,-0.39159,-0.41799,-0.44338,-0.46842,-0.49356,-0.51881,-0.54501,-0.57226,-0.60056,-0.63054,-0.66241,-0.69594,-0.73123,-0.76834,-0.80725,-0.84772,-0.88932,-0.93219,-0.97537,-1.01890,-1.06229,-1.10463,-1.14552,-1.18447,-1.22063,-1.25366,-1.28268,-1.30693,-1.32583,-1.33893,-1.34551,-1.34516,-1.33719,-1.32137,-1.29727,-1.26451,-1.22326,-1.17302,-1.11397,-1.04644
0,2,0.19103,0.22021,0.24719,0.27225,0.29542,0.31692,0.33685,0.35527,0.37227,0.38775,0.40159,0.41352,0.42341,0.43093,0.43579,0.43784,0.43676,0.43202,0.42352,0.41120,0.39472,0.37406,0.34892,0.31971,0.28640,0.24926,0.20835,0.16395,0.11643,0.06618,0.01348,-0.04097,-0.09681,-0.15383,-0.21129,-0.26886,-0.32612,-0.38296,-0.43901,-0.49416,-0.54795,-0.60052,-0.65192,-0.70206,-0.75077,-0.79846,-0.84507,-0.89090,-0.93569,-0.98018,-1.02418,-1.06769,-1.11107,-1.15423,-1.19694,-1.23913,-1.28067,-1.32130,-1.36086,-1.39895,-1.43502,-1.46877,-1.49965,-1.52696,-1.55041,-1.56934,-1.58327,-1.59150,-1.59383,-1.58988,-1.57938,-1.56210,-1.53799,-1.50710,-1.46924,-1.42467,-1.37380,-1.31710,-1.25500,-1.18805,-1.11707,-1.04292,-0.96584,-0.88696,-0.80724,-0.72733,-0.64798,-0.56972,-0.49320,-0.41907,-0.34792,-0.28004,-0.21587,-0.15573,-0.09940,-0.04702,0.00152,0.04614,0.08716,0.12486,0.15933
0,2,0.00465,0.03095,0.05302,0.07048,0.08313,0.09060,0.09269,0.08961,0.08120,0.06744,0.04876,0.02545,-0.00215,-0.03345,-0.06784,-0.10440,-0.14281,-0.18223,-0.22172,-0.26055,-0.29791,-0.33293,-0.36509,-0.39335,-0.41729,-0.43645,-0.45016,-0.45820,-0.46047,-0.45655,-0.44660,-0.43083,-0.40959,-0.38322,-0.35184,-0.31613,-0.27681,-0.23463,-0.19017,-0.14448,-0.09833,-0.05244,-0.00762,0.03534,0.07548,0.11240,0.14546,0.17398,0.19749,0.21581,0.22851,0.23568,0.23693,0.23248,0.22224,0.20689,0.18627,0.16069,0.13115,0.09748,0.06054,0.02079,-0.02114,-0.06478,-0.10972,-0.15514,-0.20033,-0.24515,-0.28889,-0.33111,-0.37143,-0.40932,-0.44439,-0.47653,-0.50499,-0.52972,-0.55078,-0.56771,-0.58055,-0.58907,-0.59309,-0.59270,-0.58781,-0.57877,-0.56555,-0.54819,-0.52672,-0.50170,-0.47327,-0.44171,-0.40758,-0.37116,-0.33297,-0.29335,-0.25290,-0.21221,-0.17185,-0.13222,-0.09443,-0.05858,-0.02539
0,3,-1.92831,-1.90312,-1.87277,-1.83723,-1.79717,-1.75311,-1.70546,-1.65471,-1.60154,-1.54647,-1.49022,-1.43327,-1.37648,-1.32024,-1.26511,-1.21176,-1.16062,-1.11225,-1.06658,-1.02387,-0.98417,-0.94786,-0.91452,-0.88396,-0.85591,-0.82990,-0.80582,-0.78304,-0.76105,-0.73927,-0.71717,-0.69419,-0.66984,-0.64379,-0.61523,-0.58411,-0.55036,-0.51380,-0.47423,-0.43147,-0.38606,-0.33814,-0.28830,-0.23700,-0.18449,-0.13167,-0.07908,-0.02763,0.02196,0.06875,0.11209,0.15135,0.18552,0.21412,0.23647,0.25205,0.26035,0.26108,0.25419,0.23943,0.21685,0.18655,0.14869,0.10353,0.05153,-0.00667,-0.07064,-0.13989,-0.21361,-0.29131,-0.37233,-0.45588,-0.54124,-0.62782,-0.71492,-0.80217,-0.88882,-0.97453,-1.05862,-1.14085,-1.22064,-1.29772,-1.37200,-1.44315,-1.51061,-1.57417,-1.63397,-1.68953,-1.74070,-1.78719,-1.82898,-1.86578,-1.89748,-1.92368,-1.94451,-1.95949,-1.96886,-1.97243,-1.97023,-1.96216,-1.94805
0,3,-1.20151,-1.12981,-1.05338,-0.97277,-0.88763,-0.79839,-0.70538,-0.60880,-0.50953,-0.40781,-0.30442,-0.19992,-0.09506,0.00919,0.11199,0.21266,0.31024,0.40389,0.49262,0.57582,0.65249,0.72222,0.78407,0.83781,0.88290,0.91908,0.94641,0.96448,0.97333,0.97347,0.96488,0.94813,0.92387,0.89234,0.85429,0.81038,0.76155,0.70854,0.65188,0.59243,0.53085,0.46753,0.40345,0.33888,0.27430,0.21001,0.14641,0.08344,0.02125,-0.03982,-0.10029,-0.16005,-0.21935,-0.27816,-0.33707,-0.39617,-0.45533,-0.51491,-0.57504,-0.63594,-0.69749,-0.75971,-0.82248,-0.88571,-0.94899,-1.01236,-1.07532,-1.13771,-1.19899,-1.25882,-1.31673,-1.37225,-1.42511,-1.47490,-1.52143,-1.56440,-1.60336,-1.63803,-1.66859,-1.69474,-1.71647,-1.73356,-1.74637,-1.75485,-1.75890,-1.75882,-1.75433,-1.74590,-1.73332,-1.71697,-1.69666,-1.67245,-1.64422,-1.61196,-1.57577,-1.53555,-1.49099,-1.44221,-1.38897,-1.33114,-1.26873
0,3,0.15694,0.15384,0.14704,0.13609,0.12070,0.10039,0.07522,0.04480,0.00886,-0.03270,-0.08017,-0.13345,-0.19259,-0.25734,-0.32789,-0.40394,-0.48512,-0.57125,-0.66208,-0.75697,-0.85561,-0.95713,-1.06109,-1.16678,-1.27377,-1.38105,-1.48760,-1.59283,-1.69581,-1.79547,-1.89128,-1.98246,-2.06794,-2.14693,-2.21886,-2.28279,-2.33825,-2.38474,-2.42176,-2.44896,-2.46600,-2.47269,-2.46892,-2.45496,-2.43085,-2.39706,-2.35376,-2.30160,-2.24092,-2.17249,-2.09705,-2.01565,-1.92865,-1.83758,-1.74284,-1.64552,-1.54654,-1.44697,-1.34759,-1.24909,-1.15240,-1.05838,-0.96758,-0.88033,-0.79726,-0.71880,-0.64522,-0.57662,-0.51334,-0.45522,-0.40234,-0.35426,-0.31109,-0.27231,-0.23775,-0.20708,-0.17978,-0.15574,-0.13412,-0.11434,-0.09653,-0.08022,-0.06496,-0.05039,-0.03625,-0.02230,-0.00823,0.00588,0.02008,0.03445,0.04899,0.06335,0.07771,0.09186,0.10532,0.11812,0.12951,0.13930,0.14745,0.15336,0.15659
0,3,-0.25220,-0.31408,-0.37578,-0.43648,-0.49577,-0.55311,-0.60805,-0.66043,-0.70982,-0.75567,-0.79810,-0.83705,-0.87203,-0.90328,-0.93080,-0.95462,-0.97520,-0.99226,-1.00636,-1.01749,-1.02603,-1.03253,-1.03714,-1.04007,-1.04139,-1.04142,-1.04042,-1.03876,-1.03642,-1.03321,-1.02962,-1.02522,-1.02022,-1.01450,-1.00796,-1.00077,-0.99240,-0.98291,-0.97190,-0.95945,-0.94536,-0.92947,-0.91198,-0.89243,-0.87087,-0.84737,-0.82188,-0.79472,-0.76580,-0.73535,-0.70335,-0.66971,-0.63503,-0.59924,-0.56267,-0.52569,-0.48809,-0.45003,-0.41174,-0.37347,-0.33484,-0.29643,-0.25818,-0.22000,-0.18191,-0.14384,-0.10627,-0.06889,-0.03186,0.00458,0.04083,0.07630,0.11123,0.14516,0.17786,0.20919,0.23865,0.26622,0.29129,0.31372,0.33320,0.34930,0.36145,0.36954,0.37353,0.37272,0.36712,0.35651,0.34083,0.32000,0.29409,0.26326,0.22736,0.18706,0.14263,0.09416,0.04219,-0.01275,-0.07037,-0.12981,-0.19054
0,3,-0.36853,-0.39091,-0.41127,-0.42940,-0.44541,-0.45920,-0.47073,-0.48000,-0.48713,-0.49217,-0.49497,-0.49552,-0.49397,-0.49046,-0.48479,-0.47714,-0.46721,-0.45544,-0.44165,-0.42589,-0.40810,-0.38839,-0.36664,-0.34302,-0.31766,-0.29044,-0.26134,-0.23047,-0.19828,-0.16467,-0.12989,-0.09393,-0.05719,-0.01992,0.01759,0.05520,0.09248,0.12905,0.16470,0.19902,0.23165,0.26224,0.29065,0.31636,0.33933,0.35929,0.37638,0.39024,0.40092,0.40850,0.41311,0.41498,0.41425,0.41123,0.40627,0.39967,0.39164,0.38282,0.37342,0.36392,0.35457,0.34567,0.33730,0.32976,0.32302,0.31751,0.31284,0.30914,0.30631,0.30390,0.30195,0.30012,0.29785,0.29500,0.29133,0.28646,0.28016,0.27195,0.26178,0.24953,0.23506,0.21812,0.19901,0.17721,0.15327,0.12716,0.09897,0.06914,0.03775,0.00523,-0.02800,-0.06189,-0.09598,-0.13007,-0.16389,-0.19692,-0.22911,-0.26014,-0.28979,-0.31784,-0.34417
0,3,0.07131,0.05780,0.04675,0.03820,0.03175,0.02761,0.02534,0.02469,0.02561,0.02777,0.03110,0.03500,0.03920,0.04345,0.04737,0.05072,0.05301,0.05405,0.05360,0.05153,0.04747,0.04134,0.03310,0.02286,0.01054,-0.00373,-0.01966,-0.03709,-0.05574,-0.07493,-0.09449,-0.11397,-0.13288,-0.15054,-0.16645,-0.18007,-0.19064,-0.19806,-0.20145,-0.20080,-0.19545,-0.18525,-0.16998,-0.14940,-0.12381,-0.09303,-0.05729,-0.01697,0.02772,0.07643,0.12834,0.18309,0.23977,0.29790,0.35675,0.41590,0.47419,0.53122,0.58621,0.63868,0.68794,0.73342,0.77483,0.81171,0.84374,0.87089,0.89286,0.90959,0.92132,0.92758,0.92933,0.92628,0.91863,0.90654,0.89060,0.87105,0.84809,0.82211,0.79366,0.76284,0.73015,0.69581,0.66015,0.62348,0.58622,0.54840,0.51040,0.47280,0.43508,0.39807,0.36184,0.32673,0.29297,0.26060,0.22986,0.20084,0.17363,0.14862,0.12574,0.10524,0.08716
0,3,-0.38940,-0.37427,-0.35862,-0.34238,-0.32554,-0.30803,-0.29006,-0.27194,-0.25331,-0.23467,-0.21611,-0.19773,-0.18007,-0.16299,-0.14717,-0.13252,-0.11958,-0.10843,-0.09957,-0.09297,-0.08903,-0.08805,-0.08993,-0.09515,-0.10361,-0.11543,-0.13106,-0.15029,-0.17316,-0.19981,-0.23008,-0.26417,-0.30161,-0.34258,-0.38687,-0.43424,-0.48444,-0.53762,-0.59310,-0.65063,-0.71011,-0.77097,-0.83289,-0.89565,-0.95858,-1.02126,-1.08332,-1.14422,-1.20371,-1.26094,-1.31570,-1.36724,-1.41524,-1.45948,-1.49946,-1.53449,-1.56463,-1.58940,-1.60863,-1.62203,-1.62971,-1.63139,-1.62729,-1.61758,-1.60216,-1.58135,-1.55533,-1.52459,-1.48966,-1.45084,-1.40876,-1.36364,-1.31613,-1.26695,-1.21642,-1.16524,-1.11380,-1.06278,-1.01241,-0.96324,-0.91575,-0.87005,-0.82671,-0.78561,-0.74710,-0.71113,-0.67772,-0.64696,-0.61867,-0.59286,-0.56924,-0.54766,-0.52793,-0.50974,-0.49299,-0.47701,-0.46195,-0.44728,-0.43291,-0.41851,-0.40407
0,3,-0.04344,-0.05594,-0.06948,-0.08380,-0.09889,-0.11404,-0.12928,-0.14432,-0.15925,-0.17352,-0.18721,-0.20028,-0.21268,-0.22425,-0.23496,-0.24488,-0.25426,-0.26294,-0.27137,-0.27972,-0.28795,-0.29667,-0.30571,-0.31589,-0.32704,-0.33972,-0.35420,-0.37103,-0.39011,-0.41186,-0.43655,-0.46451,-0.49575,-0.53041,-0.56818,-0.60955,-0.65400,-0.70135,-0.75154,-0.80388,-0.85851,-0.91420,-0.97113,-1.02814,-1.08483,-1.14052,-1.19435,-1.24555,-1.29370,-1.33790,-1.37779,-1.41251,-1.44171,-1.46472,-1.48143,-1.49162,-1.49495,-1.49145,-1.48103,-1.46410,-1.44042,-1.41068,-1.37503,-1.33411,-1.28845,-1.23864,-1.18482,-1.12786,-1.06841,-1.00711,-0.94441,-0.88112,-0.81748,-0.75425,-0.69182,-0.63071,-0.57111,-0.51362,-0.45842,-0.40591,-0.35604,-0.30903,-0.26535,-0.22490,-0.18785,-0.15437,-0.12427,-0.09751,-0.07422,-0.05431,-0.03794,-0.02475,-0.01474,-0.00780,-0.00386,-0.00270,-0.00415,-0.00802,-0.01413,-0.02230,-0.03213
0,3,1.39049,1.32827,1.25902,1.18287,1.09944,1.00857,0.91022,0.80432,0.69118,0.57067,0.44334,0.30943,0.16982,0.02476,-0.12467,-0.27785,-0.43372,-0.59104,-0.74893,-0.90657,-1.06217,-1.21502,-1.36362,-1.50718,-1.64439,-1.77446,-1.89643,-2.00922,-2.11253,-2.20543,-2.28780,-2.35907,-2.41904,-2.46733,-2.50438,-2.53007,-2.54462,-2.54832,-2.54167,-2.52486,-2.49828,-2.46245,-2.41781,-2.36494,-2.30407,-2.23596,-2.16083,-2.07934,-1.99159,-1.89819,-1.79958,-1.69616,-1.58811,-1.47596,-1.36008,-1.24048,-1.11802,-0.99285,-0.86554,-0.73627,-0.60589,-0.47478,-0.34350,-0.21235,-0.08209,0.04663,0.17325,0.29733,0.41838,0.53582,0.64920,0.75782,0.86142,0.95939,1.05183,1.13818,1.21832,1.29212,1.35972,1.42097,1.47574,1.52420,1.56648,1.60292,1.63362,1.65875,1.67842,1.69279,1.70228,1.70698,1.70714,1.70263,1.69358,1.67980,1.66155,1.63847,1.61068,1.57792,1.53979,1.49614,1.44651
0,3,-0.65023,-0.70525,-0.75948,-0.81273,-0.86469,-0.91525,-0.96424,-1.01149,-1.05681,-1.09988,-1.14107,-1.18007,-1.21679,-1.25112,-1.28324,-1.31316,-1.34092,-1.36628,-1.38946,-1.41058,-1.42966,-1.44691,-1.46222,-1.47593,-1.48824,-1.49903,-1.50878,-1.51739,-1.52509,-1.53189,-1.53801,-1.54377,-1.54888,-1.55341,-1.55751,-1.56142,-1.56495,-1.56783,-1.57019,-1.57198,-1.57278,-1.57261,-1.57099,-1.56792,-1.56294,-1.55603,-1.54664,-1.53461,-1.51963,-1.50115,-1.47916,-1.45352,-1.42405,-1.39026,-1.35233,-1.31023,-1.26390,-1.21340,-1.15908,-1.10096,-1.03950,-0.97517,-0.90822,-0.83907,-0.76854,-0.69695,-0.62533,-0.55410,-0.48377,-0.41499,-0.34864,-0.28540,-0.22551,-0.16979,-0.11869,-0.07265,-0.03208,0.00274,0.03144,0.05419,0.07062,0.08070,0.08470,0.08218,0.07404,0.06003,0.04059,0.01584,-0.01350,-0.04726,-0.08518,-0.12666,-0.17149,-0.21891,-0.26881,-0.32057,-0.37378,-0.42827,-0.48354,-0.53918,-0.59492
