GROUP,_IND,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99
1,0,299.98090,299.09825,298.21489,297.55724,295.24021,292.02473,295.68962,293.99145,291.46984,290.57856,288.00558,285.90172,281.57565,277.08470,272.77633,269.01199,265.77635,262.49630,263.27174,263.93178,263.57810,262.43616,260.08106,258.08805,256.73374,258.06986,259.34241,259.52334,259.95085,258.68300,257.93917,258.62726,258.76545,258.98919,259.75864,255.23792,245.24780,229.47247,209.82773,189.56120,171.31795,157.49227,148.79926,144.53113,143.09108,142.28641,140.95565,140.34420,140.28207,141.12074,141.19797,138.41870,133.05637,126.04705,116.90721,106.71700,96.38521,86.06996,76.32338,68.02483,61.81471,58.14162,56.40825,56.13719,57.33658,58.23671,59.69616,60.10953,59.32782,58.47297,56.47503,53.89086,51.18373,48.43342,45.74491,43.43111,41.46518,38.89737,36.19094,33.48995,30.78010,28.35477,26.34464,24.96078,24.45806,24.47250,24.80624,25.66287,26.72095,27.48390,27.66388,26.81046,25.18046,23.25546,20.43286,18.04154,16.58856,15.70263,15.25367,15.71523
1,0,655.06328,656.09141,653.56658,648.81697,641.22035,630.74847,620.20040,611.78144,605.35210,597.23475,586.56990,573.74044,560.07183,545.87255,530.33133,515.86191,501.32589,488.19522,477.70126,468.14044,459.45059,453.48781,448.46118,441.06366,430.08208,415.30332,396.26128,372.35421,345.16906,318.21664,293.58609,272.68747,256.37189,244.98362,237.87743,234.84236,236.59716,241.76865,246.78193,253.35145,258.26845,264.05889,270.57478,274.36780,273.87924,268.94165,260.99797,248.98914,235.40440,221.54136,207.39934,195.54085,187.89117,181.91637,178.59022,176.21493,174.15484,169.29993,159.47846,146.12068,131.38486,117.02361,104.87069,95.21051,87.69371,82.08406,77.37032,72.52236,67.54061,62.09922,57.37038,53.24045,49.69071,46.76233,44.32481,42.40182,40.77670,38.79304,37.13165,35.43549,33.92707,32.64292,31.53671,30.85620,29.91991,29.10907,28.44017,27.39194,26.46031,25.83892,24.99896,24.15845,23.59508,22.94534,22.18221,21.67084,21.28241,20.79637,20.34588,19.91092
1,0,654.68853,653.56668,652.51931,651.86612,651.58599,651.37567,651.60922,652.74494,651.11570,637.92675,611.39111,582.88187,544.62208,498.85516,451.54833,404.65039,359.15417,318.68952,285.32484,261.63131,249.41037,249.51072,263.30914,289.98596,324.20331,361.61907,398.55196,430.43030,454.81871,468.53132,465.14398,447.40343,424.78710,398.87361,367.20332,332.63134,297.29839,260.79660,224.14690,191.22719,161.05474,134.74006,112.71034,94.24297,79.68664,67.59993,58.85115,53.05884,48.84703,45.59127,42.96084,40.52990,38.27764,36.09483,34.04006,32.77974,32.88706,34.84827,39.10812,45.96908,55.74999,68.71037,83.96936,101.73782,120.53674,138.24725,154.09310,166.43429,174.21172,178.30522,179.25923,177.50503,175.77409,176.42207,179.11190,183.35381,188.68150,195.11953,203.90636,208.22089,211.71394,214.28662,209.66964,199.43798,186.00261,169.97197,152.68317,136.45847,122.30531,108.83421,96.11472,83.54485,71.21998,59.85099,49.47089,40.68403,33.48553,27.79382,23.62034,20.93183
1,0,482.45025,476.59650,473.34722,470.35928,465.28409,461.14595,452.75970,439.42358,421.25548,399.58605,378.60066,357.99709,338.91604,320.38911,302.09035,284.31016,269.49794,258.79361,254.48455,257.55323,264.96186,271.64956,274.85147,272.16565,261.67938,243.81971,222.17213,200.82026,182.03560,166.44310,152.78250,141.44030,130.25507,119.16304,109.37737,100.55474,92.75044,86.17749,81.36363,78.90709,77.29975,76.08213,75.09691,73.35623,70.65245,66.85346,62.77746,59.02015,55.06137,51.68277,48.45944,45.64263,43.99646,42.09221,40.61955,39.54882,38.42725,37.51272,36.84905,36.32454,35.97440,35.87139,35.94259,35.89570,35.91248,35.87359,35.38708,34.69698,33.48449,32.11418,30.71772,29.66724,29.86136,30.94633,33.31603,37.81073,44.46969,53.38097,63.73933,74.24598,84.18923,91.61341,96.11280,97.44539,94.58701,88.71834,83.11875,79.94356,80.25432,85.82822,95.31238,105.67550,117.48543,129.74385,139.62858,146.27831,146.66829,141.31073,132.46011,118.85051
1,0,708.11934,701.90313,695.90478,685.76640,675.30569,680.07839,699.80018,720.83376,733.54238,735.03873,721.07569,696.10635,661.09131,615.55321,562.07950,505.68799,449.83632,396.11003,347.74933,307.92176,275.54236,251.07826,233.90989,222.18427,214.15739,209.19181,207.02320,204.97360,201.68891,196.80194,188.27125,179.29546,170.01458,160.74169,152.39462,143.19990,134.88582,127.60963,120.99585,115.02518,109.07898,103.54845,98.60841,94.27569,90.47988,87.04166,84.54371,81.79802,79.05348,77.40117,75.36363,73.44351,71.42820,69.09162,66.86024,64.98665,63.23484,61.67589,60.08849,58.21598,56.56885,55.07274,53.57540,52.27256,51.24477,50.05509,49.24780,48.88900,48.65731,48.27679,47.69995,47.38174,47.03486,46.58037,46.45457,46.75670,47.39793,48.51415,50.02742,51.46899,52.51504,53.55234,53.79934,52.97300,51.67397,49.67794,46.18909,42.46326,38.96580,35.19769,32.18951,29.75751,27.72471,25.97511,24.50897,23.39358,21.33933,18.88450,16.53738,13.60177
1,0,430.00052,424.92610,417.10741,406.52759,394.20283,379.20054,362.28752,348.53120,336.22782,325.17904,314.83345,305.79522,296.89195,287.80312,278.51672,266.70289,252.39787,236.84409,221.20415,208.46379,195.88887,184.15633,174.27493,162.72474,151.16755,139.18785,128.68669,119.44082,111.74959,105.32345,98.98160,92.44949,86.61981,82.56992,79.88497,78.71728,79.10391,79.82324,79.58689,77.82276,74.49848,70.30830,65.28682,59.76985,54.47583,49.61586,45.17427,41.23201,37.80398,34.79989,31.94349,29.27338,27.01080,25.09352,23.40548,22.00681,20.88506,19.92932,19.26227,18.70424,18.26284,17.85601,17.37569,16.82248,16.19310,15.43580,14.57380,13.62734,12.75391,11.81812,10.94004,10.23085,9.73621,9.66257,10.12884,11.30770,13.45904,16.67751,21.49209,27.74316,35.17940,43.77483,52.74978,61.43693,68.91555,74.84037,78.22499,79.54885,79.95015,79.24833,76.92701,73.21356,67.40735,59.45330,51.27258,43.59237,36.60838,30.21233,23.77551,17.88396
1,0,576.19487,577.61452,577.05126,574.88184,573.02476,572.51101,556.10244,524.14587,489.11602,456.81275,425.60067,395.42064,367.22902,341.60632,318.80775,299.75468,285.09758,273.72180,263.58841,253.25680,240.56436,225.71878,210.08221,193.98256,176.62917,159.74809,143.26088,126.81841,111.46176,97.63499,86.24798,76.81073,68.87699,63.24715,59.21515,56.63539,55.43921,55.53694,56.94790,58.75460,61.19642,63.96219,65.91636,66.95480,67.43596,67.43155,67.12626,66.86412,66.46844,66.16026,65.69461,64.79354,63.77217,62.87313,61.73439,59.71889,56.55432,52.64679,48.47641,44.26692,40.62525,37.86334,35.12419,33.09624,31.62227,30.28647,29.11651,27.90724,26.96291,26.10245,25.10957,24.18560,23.14842,22.20318,21.37753,20.58790,19.98869,19.54305,19.17306,18.87174,18.68429,18.61412,18.60436,18.70421,18.95110,19.28241,19.65703,20.23918,21.02381,21.67113,21.88264,22.02995,22.08166,21.81966,21.27727,20.69885,19.84579,18.70992,17.37597,15.86942
1,0,414.92450,433.87648,449.43629,464.27144,470.93284,469.38816,470.25832,463.97424,458.99971,461.01431,461.25874,460.94803,458.45389,448.53110,430.11782,403.68236,373.27556,341.11714,312.62568,288.50925,271.28239,259.27969,250.84458,241.36264,228.52545,212.84255,193.32858,172.61525,152.48142,133.09393,115.52529,100.45299,88.08896,78.40519,71.26634,66.75368,64.61483,63.74640,64.51553,66.07384,67.31023,68.36195,67.86507,65.70672,62.43464,59.05481,55.76919,52.70965,49.88793,47.66997,46.05894,44.90518,44.96076,46.37365,48.75712,52.26084,56.63585,61.71162,66.85759,72.07389,76.78686,79.50705,79.66990,78.05697,76.90292,77.26912,79.74381,84.37222,89.91486,95.50980,100.47750,103.94031,106.17449,108.45676,112.56325,119.50057,127.85913,136.40337,142.43383,139.77473,129.10299,113.32994,95.82662,79.04424,64.35591,52.02183,42.21111,35.02899,30.01886,26.86831,24.94488,23.77453,23.16825,22.50141,21.76285,21.08689,20.19755,19.05694,17.79881,16.33879
1,0,670.09281,719.51083,761.43407,796.25791,824.04017,842.93202,849.88104,842.59056,822.04242,789.79785,747.54004,697.11967,640.73975,582.65553,526.30235,472.16304,423.27203,381.77134,348.36657,323.82270,307.98036,299.60823,297.14378,300.06169,305.21254,309.11146,310.39239,308.44437,303.22539,295.08281,284.51994,272.05963,257.79383,241.05855,220.63974,197.98622,174.71707,151.33262,130.27444,111.33124,93.85184,79.82998,68.76489,59.83667,52.86476,47.76992,43.99582,40.98770,38.49490,36.35010,34.28448,32.11968,29.92124,27.68013,25.47890,23.44275,21.57709,19.91075,18.54930,17.61516,17.09509,17.05632,17.53127,18.51372,20.36443,22.99960,26.22272,30.36421,35.54133,41.42622,47.53251,53.80259,59.83153,64.85427,68.12120,69.66955,69.81497,68.36335,64.43341,58.68625,52.01318,45.00178,38.16396,32.17387,27.34227,23.52441,20.73121,18.62512,16.82040,15.23047,13.83867,12.70743,11.90539,11.40877,11.22490,11.36339,11.76839,12.25557,12.75662,13.27828
1,0,460.86840,469.61486,470.09354,475.57660,488.11623,496.20497,494.21247,489.19799,479.07269,461.90034,439.58557,412.26262,381.14351,347.86382,313.82592,282.19811,253.29981,223.89646,198.09053,173.48310,151.11505,132.24524,116.18370,103.47370,93.32736,85.12317,78.54279,73.45840,69.43068,65.62767,62.10056,58.67663,55.65139,53.19551,51.08192,49.42576,48.39429,47.73952,47.60722,48.18802,49.38942,51.10420,52.60555,53.92579,54.23515,52.79995,50.18476,47.03745,43.73965,40.92645,39.11558,38.51244,39.24175,41.40438,44.53337,48.63926,53.20233,57.07722,59.54594,60.62186,60.00611,57.84806,55.28570,53.10159,51.13001,50.21446,50.45629,51.48455,53.15108,55.31004,57.50284,59.71571,62.02466,63.79720,64.25580,63.10124,60.58419,57.56034,54.83454,51.27463,46.14640,40.36629,34.64714,29.10373,24.25713,20.15072,16.74709,14.18726,12.26918,11.05912,10.36275,9.87835,9.58263,9.50775,9.33494,9.24033,9.09992,8.83274,8.52819,8.27145
1,0,696.67832,686.98842,678.57994,671.36526,665.50223,659.52452,649.46584,632.87067,609.83290,579.49198,540.70637,494.51785,442.98783,387.26021,328.91789,270.70753,217.20160,171.61521,136.48589,112.91173,100.06233,96.81043,101.69575,112.92502,128.55768,146.52683,163.61552,178.84993,191.47683,197.15856,194.25016,184.33838,171.02313,158.01386,146.88196,139.77743,138.81893,145.91530,161.45676,179.78273,201.93890,221.89638,233.15608,234.91143,225.60278,207.81823,189.09492,172.56196,162.03454,160.41825,166.34893,178.19022,193.42003,211.53053,236.50596,268.58744,305.93733,345.66960,384.19796,415.71411,428.10041,417.89980,396.43491,375.85003,361.32051,360.84999,370.55572,387.16129,409.59767,430.39697,434.27693,410.10330,363.95318,307.38287,245.15818,187.38578,133.90671,89.70648,55.30188,30.89530,13.64147,7.43465,9.87820,10.53807,8.07549,4.98740,8.94592,15.70774,24.67602,36.30798,50.80222,68.10510,86.96135,105.65341,121.91490,131.15914,129.44807,117.72687,99.49485,79.41269
1,0,481.07093,484.02410,487.15106,489.89062,492.12989,494.68604,493.38711,486.69213,478.39572,469.21678,464.89483,466.71461,470.88423,479.21102,489.59179,500.62062,511.35268,517.10406,516.31673,508.11325,491.29985,465.89948,436.08435,405.58229,376.52591,350.88537,332.30273,321.06239,315.90556,316.68698,322.56631,327.56680,329.14174,330.57130,330.70702,330.74962,332.46557,335.22933,335.88009,336.37832,336.29961,332.60457,325.75831,315.51318,301.13940,282.12883,259.22983,236.44244,215.31219,195.92432,179.60172,166.45840,156.39732,149.40562,145.19333,142.49994,139.85839,137.13002,135.12576,133.06683,132.58588,132.70955,130.37757,127.36386,123.86913,119.91069,116.06821,112.56233,109.53584,107.38294,106.51063,107.02531,109.29752,113.00100,117.41510,121.94607,125.53977,128.13758,128.81566,125.52434,119.77562,113.34398,107.28923,102.17834,98.49770,95.55791,92.72538,89.67104,85.34894,79.54498,72.94842,66.51048,60.53323,54.43897,48.74139,44.20924,40.16814,36.63445,33.64018,31.04351
1,0,362.10622,370.69539,378.73514,386.17872,392.48263,397.86130,405.96558,416.62130,421.34722,419.81296,418.63370,413.85161,409.05160,403.70047,399.27690,397.70289,397.08059,397.82622,398.67578,397.52441,395.05436,393.47125,392.22279,390.21910,386.02268,379.26010,370.63477,361.24651,352.26801,343.39198,333.93038,322.10733,308.13447,296.16628,286.66167,281.48013,280.96281,283.02937,284.60806,283.22473,279.78025,273.37321,264.43427,253.76561,239.93745,224.56808,207.72700,190.43377,174.27152,159.54261,145.55631,132.10596,117.68179,102.81955,89.42899,77.95920,68.88694,62.50277,58.15059,55.15437,53.30105,52.11590,51.04752,49.95954,49.22406,49.04772,49.15063,49.63411,51.07347,52.82722,54.58627,56.49547,57.73937,58.46044,58.14738,57.21404,56.23218,55.03148,54.22757,54.16068,54.56822,54.89998,55.05160,55.20003,54.32540,53.60349,52.67049,51.04534,49.45380,47.11303,44.78348,42.26312,39.89581,38.11119,36.05873,34.17704,32.51601,31.25417,30.58436,30.41703
1,0,243.04022,245.93524,246.28032,247.20936,250.07082,250.73887,249.41829,246.87879,242.22405,237.97622,234.64764,232.13254,230.81096,230.55052,230.99157,231.64733,231.68448,229.90950,226.37086,220.43507,211.45791,200.29659,186.97330,171.78520,155.61696,139.58365,124.58498,111.36551,100.25337,91.14612,84.10269,78.56387,74.01091,70.53944,68.57856,68.33186,69.83368,73.18165,78.61791,85.65662,93.04415,99.82252,106.18784,110.26572,110.94694,108.38694,102.91571,95.61801,87.22580,78.30332,69.62885,61.30858,53.60624,46.93922,41.53363,37.25658,34.16750,32.14672,30.86429,30.44945,30.49348,30.64150,30.97805,31.69680,32.64066,33.73758,35.08693,36.62379,37.94941,38.91595,39.53153,39.59982,39.14237,38.00824,36.27464,34.45470,32.29554,30.15669,28.40547,26.80735,25.45107,24.29059,23.28941,22.40316,21.20460,19.87759,18.63027,17.39671,16.21854,15.14494,14.21646,13.42910,12.71666,12.13510,11.58130,10.94979,10.40046,9.91188,9.41633,8.85840
1,0,511.28559,508.46755,507.77196,504.46907,498.74729,499.13386,502.78310,498.14839,483.55663,468.00123,446.87948,424.04950,400.81729,377.48625,357.93419,339.19398,323.48113,309.94988,296.74160,288.04306,282.26583,281.94011,286.61197,292.60089,301.34777,308.87718,316.85096,325.93998,332.09861,336.62467,339.16796,338.39060,331.95507,319.79967,310.99265,302.73356,293.38024,285.65719,279.69567,276.74377,276.84973,277.82743,276.89121,273.45097,268.62278,261.70550,252.98404,244.65609,236.88583,230.20632,225.59254,223.13942,222.28942,224.43279,228.96654,233.45588,235.80783,235.95202,234.52511,229.93302,222.54670,214.39488,205.14019,196.09826,188.02176,179.81670,170.27504,160.65283,149.92247,139.30899,129.63369,119.26109,109.29967,100.17410,93.68906,89.86140,85.65162,84.75620,85.69673,86.98908,89.38962,92.28028,95.71008,99.38307,102.31890,104.08018,105.75826,105.73395,104.73082,103.44641,100.22902,95.06033,88.51896,80.74528,72.03150,63.25661,54.35884,45.76435,37.83523,30.56860
0,1,92.98065,93.06094,93.06535,92.92234,93.74306,95.95533,97.57805,98.82922,99.68549,99.70248,98.45535,95.65706,91.19350,85.30503,78.55718,71.41790,64.18153,57.39692,51.53861,46.64978,42.89177,39.91165,37.41606,35.34560,33.78693,32.83500,32.49941,32.69360,33.12812,33.45318,33.27378,32.39318,30.99374,29.39277,27.77424,26.25869,24.89511,23.66700,22.57256,21.65313,20.89366,20.23544,19.68971,19.21029,18.75378,18.33322,17.93323,17.54435,17.21213,16.83526,16.42703,16.04325,15.65422,15.30942,14.95617,14.63233,14.32440,14.03918,13.79346,13.53995,13.29477,13.09768,12.92455,12.80429,12.75078,12.75388,12.87777,13.15715,13.67825,14.47422,15.53348,16.88737,18.45100,19.90927,21.28901,22.38039,23.11214,23.57212,23.82581,23.98651,24.30599,24.75041,25.14792,25.31969,24.99074,24.05189,22.81941,21.44430,19.95809,18.46163,17.11893,15.98044,14.93695,13.89802,12.86089,11.86312,10.94132,10.13530,9.45524,8.85501
0,1,28.46142,28.41386,28.43494,28.34950,27.82207,26.79813,25.82270,24.51051,23.18269,22.01428,20.97595,20.17740,19.67806,19.41785,19.41297,19.63802,19.99242,20.39726,20.86206,21.40079,21.94224,22.51244,23.10171,23.63935,24.05787,24.22577,24.00999,23.45931,22.78311,22.14559,21.55102,20.92565,20.17797,19.30464,18.40453,17.59108,16.90249,16.30049,15.72816,15.04774,14.17532,13.12468,11.97338,10.83524,9.83298,8.98071,8.18997,7.39459,6.59652,5.83365,5.15500,4.57117,4.09989,3.74343,3.48209,3.29754,3.17734,3.08935,3.03649,3.01865,3.02988,3.07508,3.15591,3.24811,3.34399,3.42988,3.49672,3.54597,3.57411,3.57885,3.59113,3.59816,3.63409,3.73130,3.85900,4.04560,4.34320,4.75351,5.26199,5.83417,6.39603,6.86934,7.21406,7.37816,7.38195,7.28315,7.11923,6.92978,6.76932,6.63980,6.54318,6.46475,6.37621,6.26054,6.08173,5.81007,5.43579,4.97283,4.44942,3.89613
0,1,77.80365,78.24219,77.21848,79.10242,83.60189,88.61046,93.73819,99.04196,103.76131,106.69027,106.92602,104.48755,99.45799,92.25142,83.38024,73.83963,64.85017,57.16500,50.99485,45.91564,41.25363,36.52791,32.23001,28.55225,25.62416,23.52856,22.12210,21.28913,20.98409,21.09500,21.58135,22.46494,23.84196,25.83144,28.37274,31.38445,34.66096,37.72179,39.91031,40.45890,39.21035,36.81552,33.62089,30.06574,26.57164,23.46507,20.94696,19.04436,17.70070,16.76219,16.07223,15.52985,15.11257,14.79512,14.50487,14.18833,13.86579,13.48872,12.95773,12.37370,11.72774,11.01710,10.38956,9.99882,10.09591,10.96067,12.91289,16.28940,21.28490,27.95793,36.13768,45.63442,55.76531,66.14807,76.19846,85.05904,92.00919,96.79544,99.43785,99.98321,99.56779,98.61952,98.26706,99.10691,101.18331,103.59179,105.21513,105.60878,104.15867,100.41373,95.56400,90.25557,85.11458,81.05043,77.95331,75.50727,73.29565,70.78729,68.16154,65.37769
0,1,68.62637,69.27325,68.55275,69.19300,72.49415,76.99666,81.04483,83.59601,84.15980,82.71553,79.66011,75.36788,70.26430,64.69033,58.93697,53.36113,48.07149,43.34248,39.59641,37.03179,35.39458,34.48667,33.85768,33.06150,31.82026,29.99353,27.86276,25.78714,24.01733,22.66777,21.77447,21.33175,20.95008,20.31802,19.39193,18.15887,16.78213,15.41517,14.15852,13.06929,12.15479,11.37313,10.70639,10.16058,9.73721,9.41836,9.18409,9.01750,8.90369,8.81862,8.72785,8.62800,8.52418,8.41004,8.28679,8.17583,8.04394,7.92479,7.83047,7.76024,7.77883,7.83240,7.94326,8.14626,8.44915,8.89222,9.51075,10.32316,11.32640,12.46647,13.62567,14.69609,15.43558,15.73261,15.67982,15.37578,14.92999,14.39133,13.86253,13.50164,13.36910,13.39312,13.59005,13.85065,13.94281,13.74560,13.10969,12.08447,10.83241,9.52164,8.30525,7.25272,6.39054,5.71743,5.21099,4.84239,4.59225,4.43189,4.33814,4.29982
0,1,89.35583,88.35638,88.60589,86.75612,81.80656,74.86117,67.01729,59.02286,52.01360,46.95877,44.52002,44.98595,48.05663,53.03569,58.87046,64.35586,68.68641,70.91007,70.45318,67.31060,61.79448,54.72557,47.04557,39.42848,32.51877,26.55805,21.62919,17.68501,14.71513,12.66530,11.38534,10.67237,10.29936,10.08851,9.93343,9.79035,9.62980,9.44678,9.25040,9.03161,8.78741,8.55219,8.32251,8.11016,7.93158,7.77255,7.62639,7.48870,7.35019,7.22555,7.09790,6.97139,6.85036,6.74677,6.64454,6.54500,6.46306,6.37875,6.30586,6.21812,6.15789,6.11029,6.05203,5.98151,5.89849,5.80408,5.70055,5.60748,5.50854,5.42479,5.36680,5.32268,5.28616,5.25128,5.21201,5.19425,5.18754,5.15744,5.10805,5.04829,4.97515,4.89060,4.79544,4.69766,4.63035,4.55442,4.48291,4.41740,4.34349,4.25563,4.15138,4.04813,3.92318,3.80609,3.67147,3.51147,3.33544,3.15785,3.00574,2.88733
0,1,58.36297,58.21558,57.97382,57.65871,57.30012,56.92425,56.50549,56.01961,55.74507,53.83737,49.33747,46.55443,45.06394,44.52457,44.81446,45.41549,45.84721,45.93442,45.34408,44.03555,42.05656,39.56371,37.01954,34.48425,32.02241,29.63394,27.33042,25.15194,22.95055,20.74617,18.68530,16.97229,15.82363,15.43218,15.95757,17.55411,20.25773,24.06770,28.93647,34.68013,41.47384,49.10056,57.27885,65.69939,73.79108,81.08792,86.69473,89.86547,90.24956,88.13684,84.61096,80.42757,76.34971,72.71977,69.74697,67.81775,66.67637,66.04485,65.68859,65.92070,67.32528,69.81742,73.02627,75.81923,77.44106,77.35735,75.09998,71.40222,66.19344,60.29096,54.56341,49.23373,44.63415,41.14800,38.59562,36.64924,34.95465,33.03974,30.53104,27.41593,24.04651,20.81877,17.96622,15.61985,13.88839,12.61917,11.67305,10.90093,10.14604,9.46170,8.80321,8.20653,7.70840,7.28934,6.93913,6.67266,6.45152,6.28200,6.17342,6.08564
0,1,90.61649,90.13007,89.34968,88.47504,87.59944,86.58226,85.25049,83.31406,80.49291,76.80773,72.73937,68.55468,64.35626,60.22396,56.21186,52.20325,48.11371,44.07032,40.25955,36.68108,33.32406,30.25035,27.49211,25.05264,22.99937,21.29990,19.93610,18.85637,17.97182,17.28283,16.73664,16.29326,15.96566,15.76366,15.59384,15.46967,15.38506,15.30165,15.22657,15.13943,15.06583,15.00439,14.92798,14.86079,14.79007,14.70809,14.60732,14.47386,14.30864,14.11351,13.89789,13.67303,13.44529,13.22142,13.00276,12.80926,12.66025,12.55142,12.49383,12.44993,12.42057,12.43161,12.44108,12.43814,12.42629,12.40223,12.36683,12.34018,12.27694,12.17712,12.07767,11.98072,11.84657,11.73467,11.63906,11.54848,11.54498,11.58645,11.66670,11.82612,12.03775,12.14521,12.09622,11.86335,11.49930,11.10447,10.68441,10.28535,9.90551,9.52992,9.17699,8.84993,8.57018,8.31577,8.05796,7.82048,7.62435,7.46556,7.32174,7.16343
